num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S001455;14/01/2024;22:10:00;CALL. MARQUES DE VIANA, 73;73;6;TETUÁN;Colisión fronto-lateral;NULL;VMU eléctrico;Conductor;De 10 a 14 años;Mujer;NULL;NULL;440.357.461;4.479.411.910;N;NULL
2024S001456;14/01/2024;22:25:00;AVDA. ENTREVIAS / CALL. CONDE RODRIGUEZ SAN PEDRO;42;13;PUENTE DE VALLECAS;Caída;Lluvia débil;Ciclomotor;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.162.121;4.470.492.509;N;NULL
2024S001460;15/01/2024;1:10:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;4;11;CARABANCHEL;Alcance;Lluvia débil;Ciclomotor;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.177.555;4.472.105.750;N;NULL
2024S001460;15/01/2024;1:10:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;4;11;CARABANCHEL;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.177.555;4.472.105.750;N;NULL
2024S001461;15/01/2024;3:35:00;CALL. HUERTAS / CALL. JESUS;72;1;CENTRO;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440.984.490;4.473.830.797;S;NULL
2024S001462;14/01/2024;23:00:00;CALL. MESENA, 107;107;15;CIUDAD LINEAL;Alcance;Nublado;Autocaravana;Conductor;Desconocido;Desconocido;NULL;NULL;443.601.802;4.480.617.092;N;NULL
2024S001462;14/01/2024;23:00:00;CALL. MESENA, 107;107;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.601.802;4.480.617.092;N;NULL
2024S001465;15/01/2024;1:55:00;AVDA. ARAGON, 332;332;20;SAN BLAS-CANILLEJAS;Solo salida de la vía;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;451.113.883;4.477.820.999;N;NULL
2024S001465;15/01/2024;1:55:00;AVDA. ARAGON, 332;332;20;SAN BLAS-CANILLEJAS;Solo salida de la vía;Nublado;Turismo;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;451.113.883;4.477.820.999;N;NULL
2024S001466;15/01/2024;4:20:00;CALL. SAN NARCISO, 15;15;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Lluvia débil;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448.313.186;4.477.367.961;S;NULL
2024S001466;15/01/2024;4:20:00;CALL. SAN NARCISO, 15;15;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448.313.186;4.477.367.961;N;NULL
2024S001466;15/01/2024;4:20:00;CALL. SAN NARCISO, 15;15;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448.313.186;4.477.367.961;N;NULL
2024S001467;15/01/2024;6:00:00;CALLE QUINCE DE AGOSTO 21;21;12;USERA;Choque contra obstáculo fijo;Lluvia débil;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;439.646.028;4.470.969.388;N;NULL
2024S001467;15/01/2024;6:00:00;CALLE QUINCE DE AGOSTO 21;21;12;USERA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.646.028;4.470.969.388;N;NULL
2024S001467;15/01/2024;6:00:00;CALLE QUINCE DE AGOSTO 21;21;12;USERA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.646.028;4.470.969.388;N;NULL
2024S001468;15/01/2024;13:50:00;CALL. SERRANO, 1;1;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.579.632;4.474.701.771;N;NULL
2024S001469;15/01/2024;7:05:00;CALL. ARTURO SORIA / CALL. ALONSO SAAVEDRA;270;15;CIUDAD LINEAL;Atropello a persona;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443.489.399;4.480.119.223;N;NULL
2024S001469;15/01/2024;7:05:00;CALL. ARTURO SORIA / CALL. ALONSO SAAVEDRA;270;15;CIUDAD LINEAL;Atropello a persona;Lluvia débil;Turismo;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.489.399;4.480.119.223;N;NULL
2024S001470;15/01/2024;7:20:00;CALL. TEMBLEQUE, 117;117;10;LATINA;Atropello a persona;Nublado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;434.980.611;4.471.427.161;N;NULL
2024S001470;15/01/2024;7:20:00;CALL. TEMBLEQUE, 117;117;10;LATINA;Atropello a persona;Nublado;Furgoneta;Peatón;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;434.980.611;4.471.427.161;N;NULL
2024S001471;15/01/2024;7:28:00;CALL. ARTURO SORIA, 110;110;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Nublado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;444.950.590;4.477.594.257;N;NULL
2024S001471;15/01/2024;7:28:00;CALL. ARTURO SORIA, 110;110;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Nublado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;444.950.590;4.477.594.257;N;NULL
2024S001472;15/01/2024;7:00:00;AVDA. CIUDAD DE BARCELONA, 202;202;3;RETIRO;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.862.035;4.472.409.739;N;1
2024S001473;15/01/2024;8:18:00;CALL. MORATINES / CALL. MARTIN DE VARGAS;8;2;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.403.503;4.472.785.084;N;NULL
2024S001474;15/01/2024;7:05:00;AUTOV. M-23 / PK 1 SENTIDO ENTRADA;0;14;MORATALAZ;Alcance;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;444.767.093;4.474.174.062;N;NULL
2024S001474;15/01/2024;7:05:00;AUTOV. M-23 / PK 1 SENTIDO ENTRADA;0;14;MORATALAZ;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444.767.093;4.474.174.062;N;NULL
2024S001476;13/01/2024;12:14:00;CALL. MONTE ESQUINZA, 3;3;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441.271.777;4.475.316.985;N;NULL
2024S001476;13/01/2024;12:14:00;CALL. MONTE ESQUINZA, 3;3;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.271.777;4.475.316.985;N;NULL
2024S001476;13/01/2024;12:14:00;CALL. MONTE ESQUINZA, 3;3;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;441.271.777;4.475.316.985;N;NULL
2024S001477;15/01/2024;8:30:00;CALL. BRAVO MURILLO, 165;165;6;TETUÁN;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.371.441;4.478.220.279;N;NULL
2024S001478;03/01/2024;8:45:00;CALL. MIRASIERRA / CALL. CALESAS;7;12;USERA;Caída;Lluvia débil;Bicicleta;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;440.100.632;4.471.248.706;N;NULL
2024S001479;15/01/2024;8:15:00;CALL. LAS CAMAS / CALL. ESMALTINA;2;17;VILLAVERDE;Atropello a persona;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442.490.120;4.465.864.484;N;NULL
2024S001479;15/01/2024;8:15:00;CALL. LAS CAMAS / CALL. ESMALTINA;2;17;VILLAVERDE;Atropello a persona;Nublado;Turismo;Peatón;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.490.120;4.465.864.484;N;NULL
2024S001481;12/01/2024;9:00:00;CALL. SAN NORBERTO, 30;30;17;VILLAVERDE;Caída;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.556.430;4.465.699.795;N;NULL
2024S001482;15/01/2024;7:40:00;CALL. JOSEFA VALCARCEL, 11;11;20;SAN BLAS-CANILLEJAS;Otro;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;445.235.939;4.477.807.914;N;NULL
2024S001483;15/01/2024;7:49:00;CALZADA 1 , P.K 11,300;11NC30;2;ARGANZUELA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;442.425.847;4.471.378.957;N;NULL
2024S001485;14/01/2024;14:05:00;CALL. TUDESCOS / CALL. MIGUEL MOYA;4;1;CENTRO;Caída;LLuvia intensa;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.139.255;4.474.731.170;N;NULL
2024S001486;15/01/2024;9:10:00;CALL. GRAN AVENIDA, 12;12;12;USERA;Colisión lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;439.741.094;4.469.001.809;N;NULL
2024S001486;15/01/2024;9:10:00;CALL. GRAN AVENIDA, 12;12;12;USERA;Colisión lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439.741.094;4.469.001.809;N;NULL
2024S001486;15/01/2024;9:10:00;CALL. GRAN AVENIDA, 12;12;12;USERA;Colisión lateral;Nublado;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;439.741.094;4.469.001.809;N;NULL
2024S001488;15/01/2024;7:10:00;CALL. ALCALA, 184;184;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443.554.828;4.475.659.951;N;NULL
2024S001488;15/01/2024;7:10:00;CALL. ALCALA, 184;184;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.554.828;4.475.659.951;N;NULL
2024S001490;15/01/2024;10:55:00;CALL. SANTA LUCRECIA, 14;14;11;CARABANCHEL;Colisión frontal;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438.930.331;4.470.846.165;N;NULL
2024S001490;15/01/2024;10:55:00;CALL. SANTA LUCRECIA, 14;14;11;CARABANCHEL;Colisión frontal;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;438.930.331;4.470.846.165;S;NULL
2024S001491;15/01/2024;11:45:00;CALL. CABEZA MESADA / CALL. PUERTO DE PORZUNA;38;18;VILLA DE VALLECAS;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;446.961.005;4.469.333.983;N;NULL
2024S001494;15/01/2024;12:01:00;CALL. BRESCIA, 19 (POSTERIOR);19;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443.870.560;4.476.447.605;N;NULL
2024S001494;15/01/2024;12:01:00;CALL. BRESCIA, 19 (POSTERIOR);19;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;Más de 74 años;Mujer;14;Sin asistencia sanitaria;443.870.560;4.476.447.605;N;NULL
2024S001495;15/01/2024;12:00:00;PLAZA. INDEPENDENCIA, 5;5;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.592.692;4.474.656.888;N;NULL
2024S001497;15/01/2024;12:25:00;AVDA. REAL DE PINTO, 73;73;17;VILLAVERDE;Colisión lateral;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.892.082;4.465.727.196;N;NULL
2024S001497;15/01/2024;12:25:00;AVDA. REAL DE PINTO, 73;73;17;VILLAVERDE;Colisión lateral;NULL;Vehículo articulado;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.892.082;4.465.727.196;N;NULL
2024S001498;15/01/2024;12:15:00;AUTOV. M-30, 31XC90;31XC90;8;FUENCARRAL-EL PARDO;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.570.647;4.481.715.781;N;NULL
2024S001499;15/01/2024;11:45:00;PLAZA. CARDENAL CISNEROS, 1;1;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438.363.189;4.476.822.167;N;NULL
2024S001499;15/01/2024;11:45:00;PLAZA. CARDENAL CISNEROS, 1;1;9;MONCLOA-ARAVACA;Alcance;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;438.363.189;4.476.822.167;N;NULL
2024S001500;15/01/2024;13:20:00;CALL. EDUARDO MARISTANY, 9;9;17;VILLAVERDE;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.970.013;4.467.183.317;N;NULL
2024S001500;15/01/2024;13:20:00;CALL. EDUARDO MARISTANY, 9;9;17;VILLAVERDE;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.970.013;4.467.183.317;N;NULL
2024S001501;15/01/2024;13:10:00;CALL. ALCALA, 99;99;4;SALAMANCA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442.046.096;4.474.767.071;N;NULL
2024S001501;15/01/2024;13:10:00;CALL. ALCALA, 99;99;4;SALAMANCA;Colisión lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.046.096;4.474.767.071;NULL;NULL
2024S001502;15/01/2024;14:00:00;CALL. SERRANO / CALL. JORGE JUAN;24;4;SALAMANCA;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.628.482;4.475.042.671;N;NULL
2024S001503;15/01/2024;13:30:00;A-6 PK 6,200 SALIDA;+00600S;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;437.281.071;4.478.025.598;N;NULL
2024S001503;15/01/2024;13:30:00;A-6 PK 6,200 SALIDA;+00600S;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;437.281.071;4.478.025.598;N;NULL
2024S001504;14/01/2024;20:00:00;CALL. ESTEFANITA, 3;3;17;VILLAVERDE;Atropello a persona;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442.600.472;4.466.540.705;N;NULL
2024S001504;14/01/2024;20:00:00;CALL. ESTEFANITA, 3;3;17;VILLAVERDE;Atropello a persona;Nublado;Turismo;Peatón;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.600.472;4.466.540.705;N;NULL
2024S001506;15/01/2024;14:35:00;CALL. AQUITANIA / CALL. REPUBLICA ESLOVACA;39;20;SAN BLAS-CANILLEJAS;Alcance;Nublado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;447.758.706;4.474.507.265;N;NULL
2024S001506;15/01/2024;14:35:00;CALL. AQUITANIA / CALL. REPUBLICA ESLOVACA;39;20;SAN BLAS-CANILLEJAS;Alcance;Nublado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;NULL;NULL;447.758.706;4.474.507.265;N;NULL
2024S001507;15/01/2024;15:05:00;AVDA. DAROCA, 294;294;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.644.477;4.473.369.314;N;NULL
2024S001507;15/01/2024;15:05:00;AVDA. DAROCA, 294;294;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;447.644.477;4.473.369.314;N;NULL
2024S001509;15/01/2024;14:40:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;7C;19;VICÁLVARO;Solo salida de la vía;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;446.968.200;4.472.176.938;N;NULL
2024S001509;15/01/2024;14:40:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;7C;19;VICÁLVARO;Solo salida de la vía;Nublado;Turismo;Conductor;De 70 a 74 años;Mujer;NULL;NULL;446.968.200;4.472.176.938;N;NULL
2024S001509;15/01/2024;14:40:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;7C;19;VICÁLVARO;Solo salida de la vía;Nublado;Turismo;Pasajero;Más de 74 años;Hombre;14;Sin asistencia sanitaria;446.968.200;4.472.176.938;N;NULL
2024S001510;15/01/2024;14:45:00;CALL. FERRAZ, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439.357.026;4.475.011.355;N;NULL
2024S001510;15/01/2024;14:45:00;CALL. FERRAZ, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439.357.026;4.475.011.355;N;NULL
2024S001510;15/01/2024;14:45:00;CALL. FERRAZ, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;439.357.026;4.475.011.355;N;NULL
2024S001512;15/01/2024;14:55:00;AUTOV. A-3 / CALL. ARROYO FONTARRON;+00500E;14;MORATALAZ;Colisión frontal;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;445.771.429;4.471.788.620;N;NULL
2024S001512;15/01/2024;14:55:00;AUTOV. A-3 / CALL. ARROYO FONTARRON;+00500E;14;MORATALAZ;Colisión frontal;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;445.771.429;4.471.788.620;N;NULL
2024S001513;15/01/2024;15:20:00;PASEO. PRADO / CALL. MONTALBAN;5;3;RETIRO;Otro;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.220.031;4.474.409.118;N;NULL
2024S001513;15/01/2024;15:20:00;PASEO. PRADO / CALL. MONTALBAN;5;3;RETIRO;Otro;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.220.031;4.474.409.118;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443.810.985;4.473.763.654;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Furgoneta;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443.810.985;4.473.763.654;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443.810.985;4.473.763.654;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.810.985;4.473.763.654;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;443.810.985;4.473.763.654;N;NULL
2024S001515;15/01/2024;15:50:00;AUTOV. M-30, 08NL31 CALZADA INTERIOR LATERAL PK8.300;08NL31;3;RETIRO;Alcance;Nublado;Turismo;Pasajero;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;443.810.985;4.473.763.654;N;NULL
2024S001519;15/01/2024;16:48:00;CALL. SANTA VIRGILIA, 16;16;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;445.612.179;4.480.877.966;N;NULL
2024S001519;15/01/2024;16:48:00;CALL. SANTA VIRGILIA, 16;16;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445.612.179;4.480.877.966;N;NULL
2024S001526;15/01/2024;17:04:00;AVDA. LOS ROSALES, 24;24;12;USERA;Otro;Lluvia débil;Autobús;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.624.530;4.468.534.604;N;NULL
2024S001526;15/01/2024;17:04:00;AVDA. LOS ROSALES, 24;24;12;USERA;Otro;Lluvia débil;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.624.530;4.468.534.604;N;NULL
2024S001526;15/01/2024;17:04:00;AVDA. LOS ROSALES, 24;24;12;USERA;Otro;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441.624.530;4.468.534.604;N;NULL
2024S001527;15/01/2024;16:10:00;CALL. MUELA DE SAN JUAN, 31;31;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;NULL;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;447.555.003;4.469.380.528;N;NULL
2024S001527;15/01/2024;16:10:00;CALL. MUELA DE SAN JUAN, 31;31;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;NULL;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;447.555.003;4.469.380.528;N;NULL
2024S001528;15/01/2024;17:19:00;CALL. COLEGIATA, 9;9;1;CENTRO;Colisión lateral;Lluvia débil;Camión rígido;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.113.433;4.473.816.485;N;NULL
2024S001528;15/01/2024;17:19:00;CALL. COLEGIATA, 9;9;1;CENTRO;Colisión lateral;Lluvia débil;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;440.113.433;4.473.816.485;N;NULL
2024S001529;15/01/2024;17:50:00;CALL. TEMBLEQUE / CALL. MAQUEDA;104;10;LATINA;Colisión frontal;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;435.322.254;4.471.558.987;N;NULL
2024S001529;15/01/2024;17:50:00;CALL. TEMBLEQUE / CALL. MAQUEDA;104;10;LATINA;Colisión frontal;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;435.322.254;4.471.558.987;N;NULL
2024S001529;15/01/2024;17:50:00;CALL. TEMBLEQUE / CALL. MAQUEDA;104;10;LATINA;Colisión frontal;NULL;Turismo;Pasajero;De 15 a 17 años;Hombre;NULL;NULL;435.322.254;4.471.558.987;N;NULL
2024S001529;15/01/2024;17:50:00;CALL. TEMBLEQUE / CALL. MAQUEDA;104;10;LATINA;Colisión frontal;NULL;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;435.322.254;4.471.558.987;N;NULL
2024S001530;15/01/2024;17:55:00;CALL. GOYA / CALL. VELAZQUEZ;18;4;SALAMANCA;Alcance;Lluvia débil;Furgoneta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;441.968.671;4.475.149.295;N;NULL
2024S001530;15/01/2024;17:55:00;CALL. GOYA / CALL. VELAZQUEZ;18;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441.968.671;4.475.149.295;N;NULL
2024S001532;15/01/2024;17:30:00;CALL. ANGEL, 19;19;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439.511.276;4.473.493.190;N;NULL
2024S001532;15/01/2024;17:30:00;CALL. ANGEL, 19;19;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.511.276;4.473.493.190;N;NULL
2024S001533;15/01/2024;16:45:00;CALL. SULFATO / CALL. TALCO;1;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439.304.981;4.466.543.370;N;NULL
2024S001533;15/01/2024;16:45:00;CALL. SULFATO / CALL. TALCO;1;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439.304.981;4.466.543.370;N;NULL
2024S001533;15/01/2024;16:45:00;CALL. SULFATO / CALL. TALCO;1;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.304.981;4.466.543.370;N;NULL
2024S001533;15/01/2024;16:45:00;CALL. SULFATO / CALL. TALCO;1;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.304.981;4.466.543.370;N;NULL
2024S001534;15/01/2024;19:10:00;CALL. GOYA / CALL. GENERAL PARDIÑAS;48;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442.406.214;4.475.140.169;N;NULL
2024S001534;15/01/2024;19:10:00;CALL. GOYA / CALL. GENERAL PARDIÑAS;48;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442.406.214;4.475.140.169;N;NULL
2024S001534;15/01/2024;19:10:00;CALL. GOYA / CALL. GENERAL PARDIÑAS;48;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;442.406.214;4.475.140.169;N;NULL
2024S001535;15/01/2024;19:00:00;CALL. ALCALA, 584;584;20;SAN BLAS-CANILLEJAS;Colisión lateral;Lluvia débil;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;448.030.596;4.477.464.593;N;NULL
2024S001535;15/01/2024;19:00:00;CALL. ALCALA, 584;584;20;SAN BLAS-CANILLEJAS;Colisión lateral;Lluvia débil;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;448.030.596;4.477.464.593;N;NULL
2024S001536;15/01/2024;18:00:00;CALL. MARIA DE MOLINA, 4;4;4;SALAMANCA;Alcance;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.612.227;4.476.589.720;N;NULL
